,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,Popularity,MSRP,Avg Mileage
219,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,1013,38555,25.0
220,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,1013,35255,25.0
221,Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,Large,Sedan,1013,38590,22.5
222,Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,Large,Sedan,1013,34760,22.5
223,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,Large,Sedan,1013,41135,22.5
224,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,Large,Sedan,1013,45270,22.5
225,Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,Large,Sedan,1013,38670,22.5
226,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,1013,38635,24.5
227,Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,1013,36170,24.5
228,Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,Large,Sedan,1013,38175,22.5
229,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,1013,32340,24.5
230,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,1013,42770,24.5
231,Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,Large,Sedan,1013,34840,22.5
232,Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,1013,35675,24.5
233,Chrysler,300M,2002,premium unleaded ,250,6,AUTOMATIC,front wheel drive,4,Large,Sedan,1013,32065,20.0
234,Chrysler,300M,2002,premium unleaded ,250,6,AUTOMATIC,front wheel drive,4,Large,Sedan,1013,28540,20.0
235,Chrysler,300M,2003,premium unleaded ,255,6,AUTOMATIC,front wheel drive,4,Large,Sedan,1013,32315,20.5
236,Chrysler,300M,2003,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Large,Sedan,1013,28885,20.5
237,Chrysler,300M,2004,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Large,Sedan,1013,29185,20.5
238,Chrysler,300M,2004,premium unleaded ,255,6,AUTOMATIC,front wheel drive,4,Large,Sedan,1013,32615,20.5
239,Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,2847,19.0
240,Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,2488,19.0
241,Nissan,300ZX,1994,regular unleaded,300,6,MANUAL,rear wheel drive,2,Compact,2dr Hatchback,2009,2683,19.0
242,Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,2553,19.0
243,Nissan,300ZX,1995,regular unleaded,300,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,3049,19.0
244,Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,2774,19.5
245,Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,2702,19.5
246,Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,3101,19.5
247,Nissan,300ZX,1996,regular unleaded,300,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,3510,19.0
248,Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,3107,19.5
249,Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,3624,19.5
250,Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,3185,19.5
251,Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,29.0
252,Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,29.0
253,Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,29.0
254,Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,28.0
255,Mazda,323,1994,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,586,2000,29.0
256,Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,617,2144,21.0
257,Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,617,2098,21.0
258,Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,617,2178,21.0
259,Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,617,2311,21.0
260,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,36550,20.0
261,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,41250,20.0
262,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,30600,20.5
263,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,37100,20.5
264,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,27900,21.5
265,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,32700,21.5
266,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,40250,20.5
267,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,35550,20.5
268,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,36100,21.5
269,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,33200,20.5
270,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,37900,20.5
271,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,29600,21.5
272,Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,38070,21.5
273,Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,38900,20.0
274,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,33840,20.5
275,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,38630,20.5
276,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,39630,20.0
277,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,37740,20.5
278,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,41980,20.0
279,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,36280,20.5
280,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,36740,21.5
281,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,40980,20.5
282,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,38680,21.5
283,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,28510,21.5
284,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,30210,21.5
285,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,31210,20.5
286,Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,33340,21.5
287,Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,37280,20.0
288,Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,41570,20.5
289,Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,36870,20.5
290,Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,42570,20.0
291,Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,37870,20.0
292,Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,39220,20.5
293,Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,40220,20.0
294,Ferrari,360,2002,premium unleaded ,400,8,MANUAL,rear wheel drive,2,Compact,Convertible,2774,160829,12.5
295,Ferrari,360,2002,premium unleaded ,400,8,MANUAL,rear wheel drive,2,Compact,Coupe,2774,140615,12.5
296,Ferrari,360,2002,premium unleaded ,400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,2774,150694,12.5
297,Ferrari,360,2002,premium unleaded ,400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,2774,170829,12.5
298,Ferrari,360,2003,premium unleaded ,400,8,MANUAL,rear wheel drive,2,Compact,Convertible,2774,165986,12.5
299,Ferrari,360,2003,premium unleaded ,400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,2774,154090,12.5
300,Ferrari,360,2003,premium unleaded ,400,8,MANUAL,rear wheel drive,2,Compact,Coupe,2774,143860,12.5
301,Ferrari,360,2003,premium unleaded ,400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,2774,176287,12.5
302,Ferrari,360,2004,premium unleaded ,400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,2774,157767,12.5
303,Ferrari,360,2004,premium unleaded ,425,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,2774,187124,12.5
304,Ferrari,360,2004,premium unleaded ,400,8,MANUAL,rear wheel drive,2,Compact,Coupe,2774,147332,12.5
305,Ferrari,360,2004,premium unleaded ,400,8,MANUAL,rear wheel drive,2,Compact,Convertible,2774,169900,12.5
306,Ferrari,360,2004,premium unleaded ,400,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,2774,180408,12.5
307,Nissan,370Z,2015,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,46790,22.5
308,Nissan,370Z,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,48100,20.5
309,Nissan,370Z,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,29990,22.0
310,Nissan,370Z,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,41820,21.5
311,Nissan,370Z,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,31290,22.5
312,Nissan,370Z,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,34870,22.5
313,Nissan,370Z,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,33570,22.0
314,Nissan,370Z,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,46570,21.5
315,Nissan,370Z,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,37970,22.0
316,Nissan,370Z,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,37070,22.0
317,Nissan,370Z,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,49400,21.5
318,Nissan,370Z,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,45270,20.5
319,Nissan,370Z,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,39270,22.5
320,Nissan,370Z,2015,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,45490,22.0
321,Nissan,370Z,2015,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,41990,22.0
322,Nissan,370Z,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,38370,22.5
323,Nissan,370Z,2015,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,43290,22.5
324,Nissan,370Z,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,41820,21.5
325,Nissan,370Z,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,48100,20.5
326,Nissan,370Z,2016,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,43290,22.5
327,Nissan,370Z,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,39270,22.5
328,Nissan,370Z,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,34870,22.5
329,Nissan,370Z,2016,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,41990,22.0
330,Nissan,370Z,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,38370,22.5
331,Nissan,370Z,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,45270,20.5
332,Nissan,370Z,2016,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,45490,22.0
333,Nissan,370Z,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,29990,22.0
334,Nissan,370Z,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,46570,21.5
335,Nissan,370Z,2016,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,46790,22.5
336,Nissan,370Z,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,49400,21.5
337,Nissan,370Z,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,37070,22.0
338,Nissan,370Z,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,31290,22.5
339,Nissan,370Z,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,37970,22.0
340,Nissan,370Z,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,33570,22.0
341,Nissan,370Z,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,37970,22.0
342,Nissan,370Z,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,38370,22.5
343,Nissan,370Z,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,34870,22.5
344,Nissan,370Z,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,29990,22.0
345,Nissan,370Z,2017,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,45490,22.0
346,Nissan,370Z,2017,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,41990,22.0
347,Nissan,370Z,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,45270,20.5
348,Nissan,370Z,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,33570,22.0
349,Nissan,370Z,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,2009,48100,20.5
350,Nissan,370Z,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,39270,22.5
351,Nissan,370Z,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,46570,21.5
352,Nissan,370Z,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,49400,21.5
353,Nissan,370Z,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,2009,37070,22.0
354,Nissan,370Z,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,2009,41820,21.5
355,Nissan,370Z,2017,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,46790,22.5
356,Nissan,370Z,2017,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,43290,22.5
357,Nissan,370Z,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,2009,31290,22.5
358,Mazda,3,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,Sedan,586,25045,31.0
359,Mazda,3,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,26095,33.5
360,Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,23795,35.5
361,Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,586,19595,35.0
362,Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,586,18445,35.0
363,Mazda,3,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,Sedan,586,23845,31.0
364,Mazda,3,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,25395,32.0
365,Mazda,3,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,24895,33.5
366,Mazda,3,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,25545,30.5
367,Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,24295,35.0
368,Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,19495,35.5
369,Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,20095,34.5
370,Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,19995,35.0
371,Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,21145,35.0
372,Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,23245,34.5
373,Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,586,16945,35.0
374,Mazda,3,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,24345,30.5
375,Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,20645,35.5
376,Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,18945,34.5
377,Mazda,3,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,26595,32.0
378,Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,586,22745,35.0
379,Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,17995,35.5
380,Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,586,22545,35.0
381,Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,21095,35.5
382,Mazda,3,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,25495,32.0
383,Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,20745,34.5
384,Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,24295,35.0
385,Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,23595,35.5
386,Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,21795,35.0
387,Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,586,17845,35.0
388,Mazda,3,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,26495,32.0
389,Mazda,3,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,Sedan,586,24745,31.0
390,Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,18895,35.5
391,Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,19595,35.0
392,Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,23245,34.5
393,Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,18545,34.5
394,Mazda,3,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,25795,33.5
395,Mazda,3,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,586,20045,35.0
396,Mazda,3,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,25445,30.5
397,Mazda,3,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,586,24795,33.5
398,Mazda,3,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,586,21495,32.5
399,Mazda,3,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Midsize,Sedan,586,17845,32.0
400,Mazda,3,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,586,23145,29.5
401,Mazda,3,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,586,24195,31.5
402,Mazda,3,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,20145,32.5
403,Mazda,3,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,24945,30.5
404,Mazda,3,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,23895,29.0
405,Mazda,3,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,19095,32.0
406,Mazda,3,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,23445,30.5
407,Mazda,3,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,586,18895,32.5
408,Mazda,3,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,586,22245,32.5
409,Mazda,3,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,586,22395,29.0
410,Mazda,3,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Midsize,Sedan,586,20445,32.0
411,BMW,4 Series Gran Coupe,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,3916,42300,27.5
412,BMW,4 Series Gran Coupe,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,3916,40300,28.5
413,BMW,4 Series Gran Coupe,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,3916,40300,28.5
414,BMW,4 Series Gran Coupe,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,3916,42300,27.5
415,BMW,4 Series Gran Coupe,2015,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,3916,45800,26.5
416,BMW,4 Series Gran Coupe,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,3916,47800,25.5
417,BMW,4 Series Gran Coupe,2016,premium unleaded ,240,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,3916,43650,28.0
418,BMW,4 Series Gran Coupe,2016,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,3916,49950,25.0
419,BMW,4 Series Gran Coupe,2016,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,3916,47950,25.5
420,BMW,4 Series Gran Coupe,2016,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,3916,41650,28.5
421,BMW,4 Series Gran Coupe,2017,premium unleaded ,320,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,3916,48300,26.5
422,BMW,4 Series Gran Coupe,2017,premium unleaded ,320,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,3916,50300,26.0
423,BMW,4 Series Gran Coupe,2017,premium unleaded ,248,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,3916,43950,28.0
424,BMW,4 Series Gran Coupe,2017,premium unleaded ,248,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,3916,41950,28.5
425,BMW,4 Series,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible,3916,56900,24.5
426,BMW,4 Series,2015,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,3916,46250,26.5
427,BMW,4 Series,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Midsize,Convertible,3916,50750,27.0
428,BMW,4 Series,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,3916,42750,27.5
429,BMW,4 Series,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,3916,48750,28.5
430,BMW,4 Series,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,3916,48250,25.0
